sessiontime,pilot_index,worldpositionz,speed,throttle,steer,brake,gear,enginerpm,enginetemperature,fuelintank,currentlaptime,currentlapnum,lapdistance,totaldistance,worldpositionx,worldpositiony,lat,lon
567.29279,10,-710.63678,133,0.0,0.20014,0.11187,3,9841,89,49.41925,63.83348,6,3832.36523,26458.91992,-790.84418,0.73687,-33.46073605244702,-70.65662570315827
567.34558,10,-711.5589,132,0.0,0.30932,0.03937,3,9758,89,49.41925,63.88614,6,3834.19141,26460.74609,-792.55298,0.72853,-33.46073612750709,-70.65659201137625
567.39783,10,-712.51605,130,0.0,0.30716,0.05282,3,9676,89,49.41925,63.93851,6,3836.00391,26462.55859,-794.20508,0.71645,-33.4607362362272,-70.65655943779458
567.45038,10,-713.52075,130,0.0,0.31155,0.0,3,9616,89,49.41925,63.99087,6,3837.83008,26464.38477,-795.81879,0.70169,-33.460736369067334,-70.65652762133335
567.50281,10,-714.56982,129,0.0,0.30593,0.0,3,9561,89,49.41925,64.04339,6,3839.66992,26466.22461,-797.39056,0.68503,-33.46073651900748,-70.65649663194056
567.5553,10,-715.65948,128,0.0,0.30425,0.0,3,9507,89,49.41925,64.09583,6,3841.5293,26468.08398,-798.91949,0.66428,-33.46073670575767,-70.65646648750801
567.60785,10,-716.79175,127,0.0,0.29623,0.0,3,9455,89,49.41925,64.14836,6,3843.41602,26469.9707,-800.40747,0.63986,-33.46073692553789,-70.65643715074846
567.66016,10,-717.95947,127,0.0,0.2849,0.0,3,9402,89,49.41925,64.20065,6,3845.32617,26471.88086,-801.84497,0.61315,-33.46073716592813,-70.6564088094763
567.7124,10,-719.16431,126,0.0,0.27568,0.0,3,9350,89,49.41925,64.25292,6,3847.27344,26473.82812,-803.23682,0.58342,-33.460737433498394,-70.65638136851015
567.76477,10,-720.40741,125,0.0,0.26698,0.0,3,9301,89,49.41925,64.30531,6,3849.26562,26475.82031,-804.58411,0.55258,-33.46073771105868,-70.65635480623206
567.81702,10,-721.68225,125,0.05956,0.27268,0.0,3,9267,89,49.4192,64.35756,6,3852.06836,26478.62305,-805.88397,0.52021,-33.460738002388965,-70.65632917925824
567.86975,10,-722.99988,124,0.14835,0.30402,0.0,3,9287,89,49.41886,64.41022,6,3854.80469,26481.35938,-807.15594,0.47871,-33.46073837588934,-70.65630410284379
567.92273,10,-724.36438,124,0.17314,0.25796,0.0,3,9280,89,49.41828,64.46314,6,3857.49219,26484.04688,-808.38104,0.44976,-33.4607386364396,-70.65627994972677
567.97607,10,-725.77075,124,0.1978,0.29483,0.0,3,9287,89,49.41763,64.51662,6,3860.18945,26486.74414,-809.58276,0.41094,-33.46073898581995,-70.6562562583001
568.02979,10,-727.21448,124,0.22334,0.30479,0.0,3,9275,89,49.41689,64.57011,6,3862.8418,26489.39648,-810.74969,0.36042,-33.460739440500404,-70.656233253672
568.08331,10,-728.69781,124,0.24589,0.25867,0.0,3,9282,89,49.41623,64.62361,6,3864.74023,26491.29492,-811.85291,0.3252,-33.460739757480724,-70.6562115041659
568.13708,10,-730.23114,125,0.26811,0.24491,0.0,3,9327,89,49.41535,64.67756,6,3866.625,26493.17969,-812.91766,0.29313,-33.46074004611101,-70.65619051296889
568.19116,10,-731.80408,125,0.28734,0.25741,0.0,3,9345,89,49.41447,64.73138,6,3868.49023,26495.04492,-813.94397,0.25583,-33.46074038181135,-70.65617028008002
568.24518,10,-733.41254,125,0.31518,0.24999,0.0,3,9384,89,49.41348,64.78552,6,3870.33398,26496.88867,-814.92401,0.21936,-33.46074071004168,-70.65615095945304
568.29956,10,-735.06512,126,0.35054,0.23595,0.0,3,9436,89,49.4124,64.83976,6,3872.17383,26498.72852,-815.86475,0.18432,-33.46074102540199,-70.65613241361659
568.34479,10,-736.46771,126,0.38373,0.22446,0.0,3,9490,89,49.41144,64.88492,6,3873.69727,26500.25195,-816.61493,0.15584,-33.46074128172224,-70.65611762455288
568.40045,10,-738.22546,127,0.42693,0.22529,0.0,3,9567,89,49.41016,64.94041,6,3875.56445,26502.11914,-817.49689,0.12253,-33.46074158151254,-70.65610023758197
568.45502,10,-739.98895,128,0.47114,0.23244,0.0,3,9657,89,49.40882,64.99519,6,3877.39648,26503.95117,-818.32001,0.09266,-33.460741850342814,-70.65608401051358
568.50134,10,-741.51587,129,0.51679,0.22779,0.0,3,9755,89,49.4076,65.04128,6,3878.97656,26505.53125,-818.98474,0.07013,-33.460742053113016,-70.6560709058577
568.55695,10,-743.38574,131,0.58292,0.21438,0.0,3,9887,89,49.40604,65.0971,6,3880.90234,26507.45703,-819.74182,0.04614,-33.460742269023235,-70.65605598048113
568.60315,10,-744.97089,132,0.64439,0.19819,0.0,3,10013,89,49.40467,65.14312,6,3882.5332,26509.08789,-820.33752,0.02905,-33.460742422833384,-70.65604423649212
568.65918,10,-746.93475,134,0.72518,0.19195,0.0,3,10194,89,49.40292,65.19918,6,3884.54688,26511.10156,-821.02057,0.01212,-33.46074257520354,-70.65603077024531
568.70514,10,-748.58112,136,0.79352,0.20323,0.0,3,10300,89,49.40141,65.24519,6,3886.23047,26512.78516,-821.54846,0.00177,-33.46074266835363,-70.65602036276287
568.76147,10,-750.64355,138,0.88177,0.19879,0.0,3,10532,89,49.39952,65.30117,6,3888.33398,26514.88867,-822.15405,-0.00656,-33.460742743323706,-70.65600842314853
568.80914,10,-752.42828,140,0.95703,0.18462,0.0,3,10804,89,49.39787,65.34878,6,3890.15039,26516.70508,-822.6319,-0.01157,-33.460742788413754,-70.65599900190098
568.85718,10,-754.26367,142,0.95049,0.15617,0.0,3,11124,89,49.39617,65.39673,6,3892.01562,26518.57031,-823.08252,-0.01631,-33.460742831073794,-70.65599011752033
568.91486,10,-756.50983,144,0.81411,0.11949,0.0,3,11178,89,49.39415,65.45436,6,3894.29688,26520.85156,-823.58118,-0.02198,-33.460742882103844,-70.65598028602095
568.96344,10,-758.44226,146,0.89062,0.14981,0.0,3,11321,89,49.39241,65.50275,6,3896.25391,26522.80859,-823.96033,-0.0249,-33.46074290838387,-70.65597281065895
569.01294,10,-760.4444,148,0.94056,0.12102,0.0,3,11501,89,49.39059,65.55207,6,3898.27539,26524.83008,-824.30231,-0.02441,-33.460742903973866,-70.6559660679122
569.06305,10,-762.50616,150,0.87028,0.08083,0.0,3,11703,89,49.38873,65.60206,6,3900.35547,26526.91016,-824.60553,-0.021,-33.460742873283834,-70.65596008916567
569.12329,10,-765.02594,152,0.81042,0.04011,0.0,3,11667,89,49.3866,65.66229,6,3902.89258,26529.44727,-824.91589,-0.01625,-33.4607428305338,-70.65595396954105
569.17365,10,-767.16748,154,0.88984,0.05486,0.0,3,11778,89,49.38475,65.71254,6,3905.04297,26531.59766,-825.13116,-0.01341,-33.46074280497377,-70.655949724918
569.22437,10,-769.35486,156,0.96993,0.07444,0.0,3,11815,89,49.38323,65.7632,6,3907.23633,26533.79102,-825.30737,-0.0104,-33.460742777883745,-70.65594625041548
569.27551,10,-771.58105,157,0.22447,0.08223,0.0,4,9982,89,49.38286,65.8142,6,3909.4668,26536.02148,-825.44556,-0.00692,-33.46074274656371,-70.65594352550575
569.32715,10,-773.85376,159,0.54899,0.07929,0.0,4,9806,89,49.38153,65.86577,6,3911.74023,26538.29492,-825.55194,-0.00354,-33.46074271614368,-70.655941427791
569.37939,10,-776.17004,160,0.63149,0.08452,0.0,4,9887,89,49.38001,65.91795,6,3914.05469,26540.60938,-825.62665,-0.00094,-33.46074269274366,-70.6559399545621
569.43243,10,-778.53876,161,0.71495,0.09762,0.0,4,9964,89,49.37838,65.97076,6,3916.41797,26542.97266,-825.66949,0.00251,-33.46074266169362,-70.65593910964012
569.48615,10,-780.96375,163,0.7998,0.08417,0.0,4,10069,89,49.37666,66.02443,6,3918.83398,26545.38867,-825.67871,0.00633,-33.46074262731359,-70.65593892756537
569.5401,10,-783.42743,165,0.88493,0.06067,0.0,4,10203,89,49.37489,66.07829,6,3921.28711,26547.8418,-825.6554,0.00992,-33.46074259500356,-70.65593938689186
569.59442,10,-785.94006,167,0.97082,0.03681,0.0,4,10353,89,49.37307,66.13261,6,3923.78711,26550.3418,-825.60284,0.01359,-33.460742561973525,-70.65594042292568
569.64893,10,-788.49286,169,1.0,0.04185,0.0,4,10507,89,49.37122,66.18708,6,3926.32422,26552.87891,-825.5246,0.0173,-33.460742528583495,-70.65594196528134
569.7041,10,-791.11145,172,1.0,0.0447,0.0,4,10647,89,49.36932,66.2421,6,3928.92578,26555.48047,-825.42004,0.02097,-33.46074249555346,-70.65594402658365
569.7594,10,-793.77527,174,1.0,0.03437,0.0,4,10786,89,49.36739,66.29734,6,3931.56836,26558.12305,-825.29065,0.0246,-33.460742462883424,-70.6559465774548
569.80408,10,-795.95349,176,1.0,-0.0073,0.0,4,10896,89,49.36581,66.34199,6,3933.73047,26560.28516,-825.1731,0.02755,-33.4607424363334,-70.65594889493151
569.86035,10,-798.72595,178,1.0,0.00931,0.0,4,11035,89,49.36382,66.39812,6,3936.48047,26563.03516,-825.01526,0.03138,-33.460742401863364,-70.65595200672838
569.90607,10,-801.0072,180,1.0,0.02294,0.0,4,11147,89,49.36217,66.4437,6,3938.74219,26565.29688,-824.87762,0.03476,-33.46074237144334,-70.65595472028198
569.96387,10,-803.91992,182,1.0,0.01957,0.0,4,11284,89,49.36008,66.5014,6,3941.63086,26568.18555,-824.69238,0.03954,-33.460742328423294,-70.65595837224626
570.01001,10,-806.27216,184,1.0,0.01961,0.0,4,11393,89,49.35838,66.54758,6,3943.96289,26570.51758,-824.53589,0.04391,-33.460742289093254,-70.65596145738652
570.06793,10,-809.25262,187,1.0,0.01992,0.0,4,11527,89,49.35624,66.60534,6,3946.91406,26573.46875,-824.32758,0.04985,-33.4607422356332,-70.65596556412977
570.11456,10,-811.67871,188,1.0,0.00809,0.0,4,11631,89,49.3545,66.65192,6,3949.31836,26575.87305,-824.14996,0.05483,-33.46074219081316,-70.6559690658397
570.17273,10,-814.73865,190,1.0,-0.01089,0.0,4,11759,89,49.35231,66.71011,6,3952.34961,26578.9043,-823.91943,0.06124,-33.4607421331231,-70.6559736106548
570.21936,10,-817.21356,192,1.0,-0.01176,0.0,4,11859,89,49.35055,66.75672,6,3954.80078,26581.35547,-823.73145,0.06653,-33.46074208551305,-70.65597731660817
570.27777,10,-820.34259,194,1.0,-0.01039,0.0,4,11979,89,49.34833,66.81502,6,3957.90234,26584.45703,-823.49512,0.07313,-33.46074202611299,-70.65598197576794
570.32507,10,-822.89899,196,1.0,-0.01258,0.0,4,12074,89,49.34652,66.86209,6,3960.4375,26586.99219,-823.30444,0.07841,-33.46074197859294,-70.65598573495876
570.37286,10,-825.49713,194,0.0,-0.01443,1.0,4,11778,89,49.34561,66.90984,6,3963.01367,26589.56836,-823.11499,0.08354,-33.4607419324229,-70.65598946990983
570.43298,10,-828.67682,187,0.0,-0.00302,1.0,4,11398,89,49.34554,66.96996,6,3966.16797,26592.72266,-822.88947,0.08809,-33.46074189147286,-70.65599391608663
570.48059,10,-831.12012,182,0.0,-0.0127,1.0,4,11086,89,49.34554,67.01773,6,3968.59375,26595.14844,-822.72046,0.09537,-33.46074182595279,-70.65599724787005
570.53888,10,-834.01001,175,0.0,-0.05553,1.0,4,10610,89,49.34554,67.07628,6,3971.46484,26598.01953,-822.53033,0.10305,-33.46074175683272,-70.65600099604193
570.58411,10,-836.17084,170,0.0,-0.06435,0.0,4,10407,89,49.34554,67.12183,6,3973.61133,26600.16602,-822.40149,0.10807,-33.46074171165267,-70.65600353597337
570.63867,10,-838.70233,164,0.0,-0.04691,0.0,4,10046,89,49.34554,67.17673,6,3976.12891,26602.68359,-822.26794,0.11512,-33.460741648202614,-70.65600616862099
570.69202,10,-841.09668,159,0.0,-0.06387,1.0,4,10344,89,49.34519,67.23032,6,3978.51172,26605.06641,-822.15887,0.12112,-33.46074159420256,-70.65600831868127
570.74432,10,-843.37952,155,0.0,-0.10068,1.0,3,11463,89,49.34404,67.28285,6,3980.78516,26607.33984,-822.07941,0.12715,-33.460741539932506,-70.65600988492734
570.79517,10,-845.53851,150,0.0,-0.10264,0.0,3,11115,89,49.34404,67.33398,6,3982.9375,26609.49219,-822.0304,0.13214,-33.46074149502246,-70.65601085087596
570.84509,10,-847.59668,146,0.0,-0.09161,0.0,3,10835,89,49.34404,67.38408,6,3984.99023,26611.54492,-822.01093,0.13733,-33.46074144831241,-70.65601123437762
570.8941,10,-849.55933,141,0.0,-0.06323,1.0,3,10383,89,49.34404,67.43314,6,3986.95117,26613.50586,-822.0152,0.14292,-33.46074139800236,-70.65601114977444
570.95355,10,-851.85858,136,0.0,-0.10206,0.79913,3,9983,89,49.34404,67.4924,6,3989.25,26615.80469,-822.04895,0.14858,-33.46074134706231,-70.6560104839166
571.00311,10,-853.70154,131,0.0,-0.12176,0.76775,3,9648,89,49.34404,67.54192,6,3991.09375,26617.64844,-822.10461,0.15309,-33.46074130647227,-70.65600938614975
571.06329,10,-855.85181,126,0.0,-0.10327,0.7289,3,9848,89,49.34372,67.6021,6,3993.2207,26619.77539,-822.20355,0.15864,-33.46074125652222,-70.65600743496523
571.11359,10,-857.57446,121,0.0,-0.12778,0.71129,2,11283,89,49.34266,67.65238,6,3994.92383,26621.47852,-822.30676,0.16306,-33.46074121674218,-70.65600539967339
571.16394,10,-859.24475,117,0.0,-0.09642,0.69151,2,10864,89,49.34266,67.70272,6,3996.57422,26623.12891,-822.43066,0.16698,-33.46074118146215,-70.65600295647872
571.21429,10,-860.85565,113,0.0,-0.1434,0.67718,2,10473,89,49.34266,67.75309,6,3998.16797,26624.72266,-822.57306,0.1706,-33.460741148882114,-70.6560001485461
571.26471,10,-862.40759,109,0.0,-0.18198,0.65867,2,10098,89,49.34266,67.80354,6,3999.70508,26626.25977,-822.73718,0.17455,-33.46074111333208,-70.6559969123409
571.31561,10,-863.91321,105,0.0,-0.17,0.64546,2,9728,89,49.34266,67.85429,6,4001.19727,26627.75195,-822.92474,0.17834,-33.460741079222046,-70.65599321398648
571.37494,10,-865.59503,100,0.0,-0.16216,0.63605,2,9295,89,49.34266,67.9142,6,4002.86719,26629.42188,-823.16632,0.18242,-33.46074104250201,-70.65598845051112
571.42334,10,-866.90588,97,0.0,-0.17373,0.6232,2,8953,89,49.34266,67.96241,6,4004.16992,26630.72461,-823.37976,0.18571,-33.46074101289198,-70.65598424192322
571.48132,10,-868.40759,92,0.0,-0.18979,0.61734,2,8548,89,49.34266,68.02054,6,4005.66602,26632.2207,-823.65485,0.18945,-33.46074097923194,-70.65597881776347
571.52777,10,-869.55426,89,0.0,-0.20064,0.60462,1,11344,89,49.34113,68.06731,6,4006.8125,26633.36719,-823.88733,0.19236,-33.46074095304191,-70.65597423379577
571.58331,10,-870.87512,86,0.0,-0.22804,0.48732,1,10698,89,49.34113,68.1227,6,4008.13477,26634.68945,-824.18396,0.19558,-33.46074092406189,-70.6559683849746
571.63,10,-871.94135,83,0.0,-0.22601,0.34433,1,10388,89,49.34113,68.16945,6,4009.20703,26635.76172,-824.44897,0.19792,-33.46074090300187,-70.65596315966233
571.68475,10,-873.15063,81,0.0,-0.19252,0.21682,1,10111,89,49.34113,68.22434,6,4010.42578,26636.98047,-824.77563,0.20077,-33.46074087735184,-70.65595671877338
571.73981,10,-874.33087,79,0.0,-0.21324,0.0,1,9919,89,49.34113,68.27923,6,4011.61914,26638.17383,-825.11963,0.20353,-33.46074085251182,-70.65594993600192
571.78546,10,-875.29144,79,0.0,-0.23421,0.0,1,9834,89,49.34113,68.32494,6,4012.59375,26639.14844,-825.42072,0.20576,-33.46074083244179,-70.65594399931572
571.84149,10,-876.45068,78,0.0,-0.2685,0.0,1,9729,89,49.34113,68.38072,6,4013.77539,26640.33008,-825.81183,0.20843,-33.46074080841177,-70.65593628769324
571.89606,10,-877.55969,77,0.0,-0.30236,0.0,1,9626,89,49.34113,68.43562,6,4014.91211,26641.4668,-826.21765,0.2111,-33.46074078438175,-70.65592828603646
571.94189,10,-878.47302,76,0.0,-0.33666,0.0,1,9538,89,49.34113,68.48122,6,4015.85156,26642.40625,-826.57849,0.21338,-33.46074076386173,-70.65592117126832
571.99695,10,-879.54614,75,0.0,-0.39202,0.0,1,9436,89,49.34113,68.53651,6,4016.96289,26643.51758,-827.03748,0.21605,-33.46074073983171,-70.65591212126984
572.04285,10,-880.42145,75,0.0,-0.44636,0.0,1,9351,89,49.34113,68.5823,6,4017.87695,26644.43164,-827.44482,0.21825,-33.46074072003169,-70.65590408967697
572.09796,10,-881.44348,74,0.0,-0.40725,0.0,1,9254,89,49.34113,68.6376,6,4018.94922,26645.50391,-827.96161,0.22061,-33.46074069879166,-70.65589390007143
572.15259,10,-882.4281,73,0.0,-0.39236,0.0,1,9162,89,49.34113,68.69205,6,4019.99219,26646.54688,-828.50177,0.22269,-33.460740680071645,-70.65588324970554
572.20721,10,-883.38599,72,0.0,-0.41124,0.0,1,9067,89,49.34113,68.74678,6,4021.01562,26647.57031,-829.0697,0.22465,-33.460740662431625,-70.65587205181342
572.26221,10,-884.31909,72,0.0,-0.43359,0.0,1,9002,89,49.34103,68.8015,6,4022.01562,26648.57031,-829.66833,0.2263,-33.46074064758161,-70.6558602486395
572.31696,10,-885.21912,71,0.0,-0.46706,0.0,1,8906,89,49.34103,68.85649,6,4022.99414,26649.54883,-830.2937,0.22759,-33.4607406359716,-70.65584791826616
572.36322,10,-885.95306,71,0.0,-0.49703,0.0,1,8827,89,49.34103,68.90249,6,4023.81055,26650.36523,-830.84338,0.22858,-33.46074062706159,-70.65583708027745
572.41882,10,-886.80255,70,0.0,-0.54479,0.0,1,8737,89,49.34103,68.95829,6,4024.78711,26651.3418,-831.53064,0.22952,-33.460740618601584,-70.65582352965932
572.47382,10,-887.60449,69,0.0,-0.60463,0.0,1,8644,89,49.34103,69.01331,6,4025.74609,26652.30078,-832.23834,0.23021,-33.460740612391575,-70.65580957604932
572.5202,10,-888.24963,68,0.0,-0.63436,0.0,1,8562,89,49.34103,69.05968,6,4026.55078,26653.10547,-832.85706,0.23062,-33.46074060870157,-70.65579737685876
572.57574,10,-888.98169,68,0.0,-0.62206,0.0,1,8464,89,49.34103,69.1153,6,4027.51367,26654.06836,-833.62158,0.23093,-33.46074060591157,-70.65578230297098
572.62305,10,-889.57013,67,0.0,-0.59981,0.0,1,8382,89,49.34103,69.16227,6,4028.33398,26654.88867,-834.29175,0.23104,-33.46074060492157,-70.65576908937574
572.68011,10,-890.23798,66,0.0,-0.57897,0.0,1,8286,89,49.34103,69.21964,6,4029.33008,26655.88477,-835.12128,0.23104,-33.46074060492157,-70.65575273372487
572.72632,10,-890.74438,66,0.0,-0.57056,0.0,1,8210,89,49.34103,69.26596,6,4030.14062,26656.69531,-835.80719,0.23102,-33.46074060510157,-70.65573920979784
572.7829,10,-891.32385,65,0.0,-0.56461,0.0,1,8118,89,49.34103,69.3222,6,4031.14844,26657.70312,-836.66345,0.23089,-33.46074060627157,-70.65572232712802
572.83057,10,-891.77667,64,0.0,-0.56627,0.0,1,8040,89,49.34103,69.36987,6,4032.00977,26658.56445,-837.39606,0.23069,-33.460740608071575,-70.6557078824422
572.88641,10,-892.26678,64,0.0,-0.57014,0.0,1,7950,89,49.34103,69.42618,6,4033.04102,26659.5957,-838.26758,0.23045,-33.460740610231575,-70.6556906989034
572.94226,10,-892.71259,63,0.0,-0.58153,0.0,1,7857,89,49.34103,69.48169,6,4034.0957,26660.65039,-839.1485,0.2302,-33.46074061248158,-70.65567333002791
572.98944,10,-893.05591,63,0.11723,-0.57893,0.0,1,7909,89,49.34072,69.52892,6,4035.01367,26661.56836,-839.90179,0.22987,-33.46074061545158,-70.65565847761009
573.04504,10,-893.42816,63,0.14076,-0.64307,0.0,1,7936,89,49.3403,69.58469,6,4036.22852,26662.7832,-840.80579,0.22918,-33.460740621661586,-70.65564065370727
573.09204,10,-893.71228,63,0.15984,-0.69854,0.0,1,7987,89,49.33989,69.63155,6,4037.37109,26663.92578,-841.58307,0.22853,-33.46074062751159,-70.65562532831042
573.14783,10,-894.01221,63,0.18149,-0.66385,0.0,1,8055,89,49.33933,69.68764,6,4038.7207,26665.27539,-842.52338,0.2279,-33.460740633181594,-70.65560678848775
573.19373,10,-894.22894,64,0.11693,-0.64127,0.0,1,8079,89,49.33889,69.73357,6,4039.83594,26666.39062,-843.31134,0.22727,-33.460740638851604,-70.65559125251494
573.24945,10,-894.45398,64,0.09198,-0.62074,0.0,1,8026,89,49.3386,69.78923,6,4041.20117,26667.75586,-844.27979,0.22637,-33.46074064695161,-70.65557215788525
573.29608,10,-894.60864,63,0.02045,-0.6012,0.0,1,7937,89,49.33848,69.83578,6,4042.35938,26668.91406,-845.09534,0.22564,-33.46074065352162,-70.65555607793584
573.34375,10,-894.73499,63,0.0,-0.5885,0.0,1,7846,89,49.33848,69.88316,6,4043.56055,26670.11523,-845.92828,0.22511,-33.46074065829162,-70.65553965509585
573.40338,10,-894.84753,62,0.0,-0.57786,0.0,1,7760,89,49.33848,69.94241,6,4045.0918,26671.64648,-846.96277,0.22503,-33.46074065901162,-70.65551925830485
573.45416,10,-894.90485,61,0.0,-0.59303,0.0,1,7686,89,49.33848,69.99304,6,4046.43945,26672.99414,-847.83801,0.22582,-33.46074065190162,-70.65550200133693
573.505,10,-894.92749,61,0.18205,-0.60127,0.0,1,7794,89,49.33818,70.04389,6,4047.84766,26674.40234,-848.70911,0.22862,-33.46074062670159,-70.65548482582899
573.55585,10,-894.92108,62,0.25786,-0.51097,0.0,1,7916,89,49.3375,70.09474,6,4049.34375,26675.89844,-849.58362,0.22693,-33.460740641911606,-70.6554675834595
573.60577,10,-894.88812,62,0.25983,-0.63095,0.0,1,7919,89,49.33699,70.14488,6,4050.90234,26677.45703,-850.45007,0.22543,-33.46074065541162,-70.65545049999227
573.66437,10,-894.80286,63,0.26779,-0.70893,0.0,1,7954,89,49.33639,70.20372,6,4052.63672,26679.19141,-851.47101,0.23361,-33.46074058179155,-70.65543036966947
573.71313,10,-894.70715,62,0.03799,-0.73421,0.0,1,8082,89,49.33595,70.2524,6,4053.98828,26680.54297,-852.31812,0.23079,-33.46074060717157,-70.6554136676348
573.77161,10,-894.55273,63,0.42125,-0.7539,0.0,1,8078,89,49.3355,70.31091,6,4055.51953,26682.07422,-853.32825,0.21614,-33.4607407390217,-70.65539375237593
573.81921,10,-894.37689,64,0.49343,-0.78668,0.0,1,8394,89,49.33451,70.35879,6,4056.72656,26683.28125,-854.15393,0.21758,-33.46074072606169,-70.65537747251655
573.87457,10,-894.12915,66,0.55566,-0.74892,0.0,1,8684,89,49.33318,70.41448,6,4058.11719,26684.67188,-855.13147,0.22343,-33.460740673411635,-70.65535819809243
573.92993,10,-893.83813,66,0.00688,-0.66296,0.0,1,8461,89,49.33279,70.46974,6,4059.48047,26686.03516,-856.11499,0.22863,-33.46074062661159,-70.65533880581373
573.97571,10,-893.5722,66,0.12438,-0.63968,0.0,1,8344,89,49.33263,70.51572,6,4060.58203,26687.13672,-856.92322,0.22259,-33.46074068097165,-70.65532287064956
574.03082,10,-893.20673,66,0.14434,-0.54995,0.0,1,8492,89,49.33194,70.57077,6,4061.88477,26688.43945,-857.8775,0.21596,-33.460740740641704,-70.65530405590634
574.0766,10,-892.86328,68,0.5,-0.563,0.0,1,8819,89,49.33098,70.61668,6,4062.96875,26689.52344,-858.6629,0.21666,-33.4607407343417,-70.6552885703
574.13123,10,-892.41034,69,0.27379,-0.58863,0.0,1,9024,89,49.32986,70.67119,6,4064.27734,26690.83203,-859.60004,0.21795,-33.460740722731686,-70.65527009282033
574.17682,10,-891.9967,70,0.40344,-0.55893,0.0,1,9148,89,49.32895,70.71686,6,4065.38867,26691.94336,-860.38031,0.21754,-33.46074072642169,-70.65525470845671
574.23151,10,-891.45691,71,0.516,-0.4577,0.0,1,9478,89,49.32763,70.77143,6,4066.75391,26693.30859,-861.31195,0.21711,-33.4607407302917,-70.65523633956856
574.2774,10,-890.96985,73,0.58866,-0.35848,0.0,1,9883,89,49.32636,70.81741,6,4067.77148,26694.32617,-862.09528,0.21695,-33.4607407317317,-70.65522089485019
574.33252,10,-890.3493,74,0.38831,-0.25611,0.0,1,10002,89,49.325,70.87236,6,4068.84961,26695.4043,-863.04388,0.21651,-33.4607407356917,-70.65520219156706
574.37915,10,-889.79498,76,0.52144,-0.17789,0.0,1,10255,89,49.32373,70.91895,6,4069.78906,26696.34375,-863.85156,0.21618,-33.460740738661706,-70.65518626676078
574.43463,10,-889.10065,78,0.49524,-0.07909,0.0,1,10357,89,49.32229,70.97448,6,4070.9375,26697.49219,-864.823,0.21575,-33.460740742531705,-70.6551671131464
574.49017,10,-888.3728,80,0.52557,-0.00854,0.0,1,10609,89,49.32068,71.03016,6,4072.12109,26698.67578,-865.80841,0.21509,-33.460740748471714,-70.65514768410961
574.54456,10,-887.62799,82,0.58823,-0.04972,0.0,1,10806,89,49.31907,71.08469,6,4073.31641,26699.87109,-866.78967,0.21439,-33.46074075477172,-70.65512833690141
574.59924,10,-886.84668,85,0.67437,-0.03685,0.0,1,11142,89,49.31731,71.13918,6,4074.55273,26701.10742,-867.79272,0.21364,-33.46074076152173,-70.6551085600699
574.65356,10,-886.03973,87,0.57298,0.00523,0.0,1,11468,89,49.31551,71.19366,6,4075.82227,26702.37695,-868.81812,0.21278,-33.46074076926173,-70.6550883425792
574.69928,10,-885.34534,89,0.61377,0.03293,0.0,1,11556,89,49.31408,71.23914,6,4076.91602,26703.4707,-869.70007,0.21207,-33.460740775651736,-70.65507095344503
574.75391,10,-884.49371,91,0.70047,0.08235,0.0,1,11748,89,49.31256,71.294,6,4078.25977,26704.81445,-870.78821,0.21125,-33.460740783031746,-70.6550494989222
574.79962,10,-883.7793,92,0.03755,0.12805,0.0,2,10153,89,49.31253,71.33971,6,4079.39648,26705.95117,-871.71527,0.21052,-33.46074078960175,-70.65503122036769
574.85449,10,-882.91846,94,0.01177,0.19408,0.0,2,8836,89,49.31252,71.39457,6,4080.7832,26707.33789,-872.85675,0.20975,-33.46074079653176,-70.65500871414942
574.90967,10,-882.06232,95,0.55823,0.1774,0.0,2,9092,89,49.31129,71.44971,6,4082.1875,26708.74219,-874.03668,0.20872,-33.46074080580177,-70.65498544984617
574.96466,10,-881.21582,97,0.64524,0.17173,0.0,2,9337,89,49.30979,71.50475,6,4083.60547,26710.16016,-875.24646,0.20775,-33.460740814531775,-70.65496159699293
575.01941,10,-880.37317,100,0.73171,0.18992,0.0,2,9668,89,49.30816,71.55944,6,4085.04492,26711.59961,-876.495,0.20656,-33.460740825241786,-70.65493697993928
575.0741,10,-879.53644,102,0.81829,0.20549,0.0,2,10092,89,49.30642,71.61421,6,4086.50586,26713.06055,-877.78699,0.20529,-33.4607408366718,-70.6549115062009
575.11993,10,-878.84113,104,0.76496,0.22012,0.0,2,10359,89,49.30493,71.6599,6,4087.88672,26714.44141,-878.90405,0.20425,-33.46074084603181,-70.65488948149482
575.17493,10,-878.01843,106,0.64374,0.24262,0.0,2,10459,89,49.30321,71.71488,6,4089.66016,26716.21484,-880.28821,0.20297,-33.46074085755182,-70.65486219046582
575.22101,10,-877.34387,108,0.69019,0.2478,0.0,2,10649,89,49.30172,71.76084,6,4091.18945,26717.74414,-881.48773,0.20185,-33.460740867631834,-70.6548385399252
575.27655,10,-876.55426,110,0.6595,0.23797,0.0,2,10842,89,49.29992,71.81646,6,4093.08984,26719.64453,-882.97839,0.20042,-33.460740880501845,-70.65480914907802
575.32269,10,-875.91962,111,0.58511,0.23884,0.0,2,10935,89,49.29845,71.86256,6,4094.72266,26721.27734,-884.25653,0.19926,-33.46074089094186,-70.65478394841183
